,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
20,False,/15EgH2UPtr98MFkNajU6BjBTEcf.jpg,,0,"[{'id': 35, 'name': '喜剧'}]",,717090,tt23157348,['KR'],ko,압꾸정,擁有源源不絕的生意點子與天生好口才的狎鷗亭在地人大國（馬東石 飾），遇上了曾風光一時且擁有頂尖實力的整形外科醫師智友（鄭敬淏 飾）。有著夢想能東山再起的野心，且能一眼看出潛力的大國，本能地覺得迎來了一生一次能發揮事業手腕的時機。大國以不凡的推力匯集了智友的實力、「狎鷗亭人氣王」美晶（吳娜拉 飾）的情蒐能力、「狎鷗亭富豪」太天（崔炳模 飾）的資金，並找上了擁有「狎鷗亭黃金人脈」的揆鈺（吳連序 飾），決心打造狎鷗亭的全盛期……,3.814,/ekTQ47jvMKVYhWBvd8xAYOeQ3fd.jpg,"[{'id': 84678, 'logo_path': '/8pjrX8L669kQUdCqCCpv3uWOSBC.png', 'name': 'BA Entertainment', 'origin_country': 'KR'}, {'id': 96989, 'logo_path': None, 'name': 'Hong Film', 'origin_country': 'KR'}, {'id': 129217, 'logo_path': '/s5rN5NUfE9yx21Yh0CuLULAGH5Y.png', 'name': 'Big Punch Pictures', 'origin_country': 'KR'}, {'id': 3491, 'logo_path': '/hXRKXi3M9qfP4Npi1kjAaH4eGnM.png', 'name': 'Showbox', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-11-30,0,112,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,整形帝王,False,5.4,21
21,False,/xQeTqKcrHCR61wY7nv0zQYx1hiQ.jpg,,0,"[{'id': 27, 'name': '恐怖'}, {'id': 9648, 'name': '悬疑'}]",,877260,tt21263500,['KR'],ko,뒤틀린 집,一個家庭搬到寧靜又與世隔絕的新家。這棟看起來還不錯的新房，卻籠罩一些不祥的跡象。妻子（徐令姬飾演）在遷入的第一天晚上，就開始飽受噩夢折磨，並對倉庫裡傳來的怪聲感到心神不寧，不過她的丈夫（金珉才飾）卻對此無動於衷，孩子們也在父母的矛盾中變得焦慮不安。隨著這家人的噩夢愈來愈嚴重，他們開始無法分辨幻想與現實，更將面對深埋在這棟房子裡的驚駭秘密…。,1.307,/rTT9LmH6eQ2GFaOx6wzenCJAoj8.jpg,"[{'id': 178547, 'logo_path': None, 'name': 'TAKEONE STUDIO', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-07-13,462593,91,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,邪門,False,4.5,9
22,False,/cBKEtKtTwXtRNbVQS1nxuO8ToJw.jpg,,0,"[{'id': 28, 'name': '动作'}, {'id': 80, 'name': '犯罪'}, {'id': 53, 'name': '惊悚'}]",,938008,tt19713090,['KR'],ko,더 킬러: 죽어도 되는 아이,傳奇殺手義康（張赫 飾）在引退後過著奢侈的生活，某天卻被要求幫忙照顧一名任性的女高中生允智（李書英 飾）。當義康心想只要暫時當一下允智的監護人即可，沒想到少女卻遭綁架。「那個孩子不能受傷！」努力保持低調的義康的本能就此覺醒！,30.964,/8iHk5hAAtumYMQIiCSyWnOJZs19.jpg,"[{'id': 48320, 'logo_path': None, 'name': 'M-Line Distribution', 'origin_country': 'KR'}, {'id': 68635, 'logo_path': None, 'name': 'iHQ', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-07-13,595112,95,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,★《Voice 聲命線》性格演員張赫化身退休殺手，為保護女孩再開殺戒！,非常殺手,False,7.7,375
23,False,/9GVaQMfv8uhIKWQdDUxP02intKW.jpg,,0,"[{'id': 28, 'name': '动作'}, {'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}, {'id': 14, 'name': '奇幻'}]",,602295,tt15108954,['KR'],ko,유체이탈자,一名男子（尹啟相 飾）車禍後不僅失去記憶，甚至每隔12小時，靈魂就會移轉到另一人身上。在他拼命尋找「我是誰」的過程中，不但遭到地下組織追殺，更遇見一位自稱認識他的神祕女子（林知衍 飾）。疑點重重的記憶謎團、分秒必爭的獵殺行動，他能否找回自己的身體，並揭發不可告人的真相？,4.545,/kx1q6yc29gxEBqVjVAQ5ZdsWiim.jpg,"[{'id': 84678, 'logo_path': '/8pjrX8L669kQUdCqCCpv3uWOSBC.png', 'name': 'BA Entertainment', 'origin_country': 'KR'}, {'id': 114516, 'logo_path': '/aLLFFBt7dC0lblRVjGy4IuMxrIA.png', 'name': 'Saram Entertainment', 'origin_country': 'KR'}, {'id': 91505, 'logo_path': '/c6ggS6OO4tyEcgBQ7sHs67LDfES.png', 'name': 'Plus M Entertainment', 'origin_country': 'KR'}, {'id': 139571, 'logo_path': None, 'name': 'ABO Entertainment', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2021-10-17,0,108,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,獵魂者,False,6.3,72
24,False,/rENYZSx6HFME7YLbbY0qGYayL7F.jpg,,7280000,"[{'id': 9648, 'name': '悬疑'}, {'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}]",,491584,tt7282468,['KR'],ko,버닝,"目標成為作家的青年李鍾秀（劉亞仁 飾），平日裡靠兼職養活自己。經營畜牧業的父親不諳人情，官司纏身，迫使鍾秀又要為了搭救父親而四處奔走。這一日，鍾秀在某大型賣場重逢了當年的同學申惠美（全鍾淑 飾）。惠美計劃近期前往非洲旅行，於是拜託鍾秀照看愛貓Boil。不久後惠美回國，與之一同下飛機的還有名叫本（史蒂文·元 飾）的男子。本駕駛保時捷，居住在高級公寓內，優哉游哉，不見工作，四處玩樂，和鍾秀相比有如天上地下。不知為何，本走入平民鍾秀和惠美的生活，更向新朋友講述了他奇特的癖好。在鍾秀家小聚的那個晚上過後，惠美彷彿人間蒸發了一般無影無蹤…… 　　影片處處充滿了象徵和隱喻，導演李滄東在這部作品中，用不斷升級的危機和謎團，探索了最難以言喻的話題。演員劉亞仁和史蒂夫.元雙雙給出了事業中最傑出的表演，而新人演員全鍾淑儘管被夾在兩個如此經驗豐富的演員中間，仍然毫不失色。韓國導演李滄東拿下坎城影評人費比西獎，本片改編自村上春樹短篇小說《燒穀倉》。主演劉亞仁、《陰屍路》史蒂芬元、千人海選新星全鍾淑，詮釋故事中揪葛三角情情慾，生活圈沒有交集的兩個男人和海美之間發生的故事。",23.376,/l1LIJ0p6WQhWJ3qb0fDJLFyKL4l.jpg,"[{'id': 6925, 'logo_path': '/7dvA3vHHZgLRImFa3QTA91jIkQL.png', 'name': 'Pinehouse Film', 'origin_country': 'KR'}, {'id': 20811, 'logo_path': None, 'name': 'NOWFILM', 'origin_country': 'KR'}, {'id': 15505, 'logo_path': '/3MuBcEqLa5QRkZTpXBLzyk9zOmO.png', 'name': 'NHK', 'origin_country': 'JP'}, {'id': 11590, 'logo_path': '/7OOrgnVw0RAX3tq8ikWUmNud8qT.png', 'name': 'Finecut', 'origin_country': 'KR'}, {'id': 68969, 'logo_path': '/xXKhzWIdhsAlekyg0GTNZUkvQc1.png', 'name': 'CGV Arthouse', 'origin_country': 'KR'}, {'id': 88607, 'logo_path': None, 'name': 'Union Investment Partners', 'origin_country': 'KR'}, {'id': 81594, 'logo_path': None, 'name': 'Michigan Venture Capital', 'origin_country': 'KR'}, {'id': 106343, 'logo_path': '/qyBiY6gtl6OpO0bsDfyBCGY1fVe.png', 'name': 'Timewise Investment', 'origin_country': 'KR'}, {'id': 119446, 'logo_path': '/OtKHwFyTlm5XUFMrWakECpve7T.png', 'name': 'kth', 'origin_country': 'KR'}, {'id': 74216, 'logo_path': '/gNBRUzI4CI9cKfNDsR9KOdlkEj6.png', 'name': 'Busan Film Commission', 'origin_country': 'KR'}, {'id': 100305, 'logo_path': '/aVyp89twN22GhC2sZTkRP9gHHeX.png', 'name': 'Seoul Film Commission', 'origin_country': 'KR'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'KR', 'name': 'South Korea'}]",2018-05-17,6591038,149,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,現在，告訴我真相,燃燒烈愛,False,7.377,1617
25,False,/2tZb1Aq8TK55GAWuGnosGy9Rmt5.jpg,,0,"[{'id': 35, 'name': '喜剧'}, {'id': 10749, 'name': '爱情'}]",,821661,tt16755970,['KR'],ko,해피 뉴 이어,故事講述帶著各自的故事與煩惱前往入住「Mros」飯店的人們，以不同的方式和對方相遇，創造只屬於自己的緣分的故事。,8.53,/al6GafCV6g8MbPgPjRlzUv5oe8x.jpg,"[{'id': 108532, 'logo_path': '/lHzoqEuTPHwKSFiBx9skKpp9vCc.png', 'name': 'Hive Media Corp', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2021-12-29,1906786,138,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,我們也會迎來珍貴的緣分嗎？,緣來大飯店,False,7.1,143
26,False,/iWHXT7XmACGUEMY61f2hkXs5udE.jpg,,0,"[{'id': 28, 'name': '动作'}, {'id': 53, 'name': '惊悚'}]",,882580,tt23746764,['KR'],ko,크리스마스 캐럴,復仇，要付出多少代價 ？聖誕節清晨，一具男孩的屍體在水箱中被發現，受害者是患有智能障礙的少年。儘管有明顯的施暴痕跡，但社工還是讓男孩患有癡呆症的奶奶，在死亡證明書上簽字，最後以溺水事件結案。事件發生後，奶奶因為悲痛而孤獨地死去。受害者的雙胞胎哥哥（朴珍榮飾演）也失去了所有親人。他決定把正義掌握在自己手裡，獨自一人尋求真相。他在與弟弟的最後一次通話中，聽到疑似加害者的聲音。他循線進入少年輔育院，並得到曾照顧過弟弟的諮商老師（金永敏飾演）協助，在那個無法無天的少年世界裡，展開以暴制暴的復仇…。,4.164,/miamx8yH8ctXWg1i09JsBVfk2VH.jpg,"[{'id': 11590, 'logo_path': '/7OOrgnVw0RAX3tq8ikWUmNud8qT.png', 'name': 'Finecut', 'origin_country': 'KR'}, {'id': 88607, 'logo_path': None, 'name': 'Union Investment Partners', 'origin_country': 'KR'}, {'id': 164303, 'logo_path': None, 'name': 'D Station (KR)', 'origin_country': ''}, {'id': 203088, 'logo_path': None, 'name': ""Blue Plan'It"", 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-12-07,0,131,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,失控正義,False,6.3,16
27,False,/bBFpkBVlOR2qeT6oE3W9uPkfNOr.jpg,,0,"[{'id': 10749, 'name': '爱情'}, {'id': 18, 'name': '剧情'}]",,962489,tt22872370,['KR'],ko,동감,1999年，龍（呂珍九 飾）為了追求一見鍾情的對象寒率（金惠奫 飾），向朋友借了無線電對講機。身處2022年的花紋（趙怡賢 飾）為了一項採訪作業，啟動了老舊的無線電對講機。「呼叫…呼叫…有聽到我的聲音嗎？」月全食發生的夜晚，跨越了時空，奇蹟般地產生連結的龍和花紋，互相分享著他們的愛情和友情，彼此也漸漸累積特別的情感……,3.891,/um6TKWYaEvyPhFDlvjQ8V4fNTti.jpg,"[{'id': 175845, 'logo_path': None, 'name': 'Go Go Studio', 'origin_country': 'KR'}, {'id': 175846, 'logo_path': '/nvDW10govwZjHWfYMeisgHhyZg0.png', 'name': 'BY4M Studio', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-11-16,0,114,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,共感頻率,False,6.453,32
28,False,/j1mVOt9GRg1LcsEVcXFG3Ab1otb.jpg,,0,"[{'id': 80, 'name': '犯罪'}]",,610321,tt16676718,['KR'],ko,경관의 피,廣域搜查隊組長朴剛尹，收取來源不明的巨額款項，住在豪宅、身穿高級西裝，每天開著進口名車。然而，某天卻遇見了一名講求原則主義的新進警察崔旻載。朴剛尹揭開了自己獨特的搜查方式，愈來愈親近的兩人在一起調查新型毒品案件的過程中，朴剛尹發現崔旻載是名負責監視自己的警察，而崔旻載也漸漸接近了隱藏在朴剛尹背後警察組織的祕密……,3.411,/m2Bjz1UOMMnPbOWaMuShAkb0Dfu.jpg,"[{'id': 110679, 'logo_path': None, 'name': 'Leeyang Film', 'origin_country': 'KR'}, {'id': 113584, 'logo_path': '/8BSD4OLpa5DnXdXYX4jwf5cyb6D.png', 'name': 'Acemaker Movieworks', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-01-05,0,120,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,無間對決,False,6.5,30
29,False,/hS2NJsSNNtmDflANdVuv9jJUm86.jpg,,0,"[{'id': 10402, 'name': '音乐'}, {'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",,616670,tt13236270,['KR'],ko,인생은 아름다워,世妍為了木訥的丈夫振奉和孩子奉獻一切，某天她卻發現自己時日無多。不知該如何面對接下來的日子的世妍，她所想要的最後的生日禮物竟是尋找自己的初戀，面對這荒唐的要求，即使振奉百般不願，最後仍陪著妻子踏上尋找初戀之旅。 總是爭吵不休的夫妻倆，在旅程中想起他們曾閃耀無比的過去，珍貴的回憶一個一個地湧現……究竟世妍能否找到自己的初戀呢？他們的旅程能順利結束嗎？,5.069,/8ChNaO59r1T9NiO2jCMfkDQLCjX.jpg,"[{'id': 92012, 'logo_path': '/lGELj7l0lQpnbC4uYm3nX4jS4d1.png', 'name': 'The LAMP', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-09-28,0,122,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,人生真美麗,False,6.694,18
30,False,/8HOGCOnZn9T10htivZ95CGdko8F.jpg,,0,"[{'id': 53, 'name': '惊悚'}, {'id': 80, 'name': '犯罪'}]",,718289,tt21632892,['KR'],ko,리미트,素恩（李貞賢 飾）是名警察，她為調查兒童連續誘拐案，而偽裝成被害者的母親。正當搜查陷入難關時，素恩突然接到一通奇怪的電話，那嫌犯的聲音十分耳熟，且還要求要直接和素恩交涉……誘拐案的黃金48小時，成為目標的她將展開激烈的追擊！,1.824,/tftGFvl8gTpEuSUw7OcEQHJwxlZ.jpg,"[{'id': 115543, 'logo_path': '/kMsoq2uAziGgB3w6zjP3xMQHlOP.png', 'name': 'JNC Media Group', 'origin_country': 'KR'}, {'id': 136966, 'logo_path': None, 'name': 'Better Tomorrow', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-08-31,0,87,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,界限,False,5.2,10
31,False,/8GcacyGZS5ybHicRTkBBkgJDsBt.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 9648, 'name': '悬疑'}]",,731684,tt19849514,['KR'],ko,공기살인,創傷中心醫師（金相慶飾演），面對愛妻（徐令姬飾演）因為不明肺病死亡、兒子性命也岌岌可危的情況下，想做些什麼卻又束手無策。原為首爾地方檢察廳檢察官的小姨子（李先彬飾演），在姐姐死後成為律師，誓言要為姐姐的死討回公道。兩人聯手調查相關醫療事件，發現真凶竟是添加在加溼器裡的除菌劑！原來，除菌劑裡的化學物質霧化後，會被人體吸收，進而造成肺纖維化甚至死亡。為了向世人揭發真相，兩人集結受害者家屬，向除菌劑的製造企業提出控訴，請求共同賠償。一場影響超過百萬人的毒害事件，能否因為這群人的抗爭，進而受到國家與世人重視，不再重蹈覆轍呢？,3.514,/6R4Bilkw5lSl6n77wmCBblFZtrw.jpg,"[{'id': 113586, 'logo_path': '/1ttGM0XnnO82aKJwWp4iBrveK7G.png', 'name': 'The Contents On', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-04-22,0,108,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,家人無辜死亡，兇手卻人間蒸發,空氣殺人,False,7.261,23
32,False,/ljQ71Tn4N083lnKtmeQFpRkscbf.jpg,"{'id': 795277, 'name': '政客誠實中（系列）', 'poster_path': '/mKjXagatYLGQYlRBtrm1mGaxhY9.jpg', 'backdrop_path': '/bJywSc4fCXiztLvlB3nehN0DYMC.jpg'}",0,"[{'id': 35, 'name': '喜剧'}]",,795276,tt22048600,['KR'],ko,정직한 후보 2,在競選首爾市長失敗後淪為一敗塗地無業游民的朱尚淑，偶然救起了一個掉入海中的年輕人而被新聞廣泛報導，她抓住這次在家鄉華麗回歸的機會。但是，她越是誠實支持率就越低，就在她重新成為大話王的瞬間，「真實的嘴」命運般地降臨到朱尚淑身上，而這一次她的秘書室長朴希哲也被「真實的嘴」附身了…。,3.416,/aue9fxpjt616x6E3JzWZZb952MI.jpg,"[{'id': 96988, 'logo_path': '/akinMWSzcOArgVt7xJPdy7AOl1d.png', 'name': 'Soo Film', 'origin_country': 'KR'}, {'id': 96989, 'logo_path': None, 'name': 'Hong Film', 'origin_country': 'KR'}, {'id': 20064, 'logo_path': '/2In7Heq6DuXDjOwPmJqHWkpohaL.png', 'name': 'Next Entertainment World', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-09-28,0,0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,政客誠實中2,False,6.4,14
33,False,/bDFI9ix7k6FAeZ0O4urYuY3XNzs.jpg,,0,"[{'id': 18, 'name': '剧情'}]",,628802,tt12663772,['KR'],ko,이상한 나라의 수학자,李學成（崔岷植 飾）是名渴求學問自由權的脫北天才數學家，他隱藏自己的身分和苦衷，在英才聚集的私立高中以警衛的身分展開新的生活。李學成冷淡的態度和表情，讓他成為學生們最想遠離的對象。但後來，一名放棄數學的學生韓智宇（金東輝 飾）發現了李學成的真實身分，並要求李學成教自己數學。對於在只追求答案的世界中徬徨的韓智宇，李學成教導他尋找正確答案的方法，自己也從中迎來始料未及的人生轉捩點……,5.05,/mKu8QILbXtyUqgagsU3bQK2Oslr.jpg,"[{'id': 112851, 'logo_path': '/bJIVAjPek9M0qB7ewEUJwQW6ztt.png', 'name': 'Joy Rabbit', 'origin_country': 'KR'}, {'id': 3491, 'logo_path': '/hXRKXi3M9qfP4Npi1kjAaH4eGnM.png', 'name': 'Showbox', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-03-18,0,117,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,奇怪的數學家,False,8.0,52
34,False,/3FhwpNm3wDTRR7nOjY3kJq0msU2.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 14, 'name': '奇幻'}, {'id': 35, 'name': '喜剧'}]",,630217,tt19632878,['KR'],ko,스텔라,朴英裴（孫浩俊飾）是汽車貸款業界的王牌，某天受黑幫老大（許城泰飾）委託，要賣掉價值連城的藍寶堅尼小牛超跑，然而沒想到他的童年好友東植（李奎炯飾）竟開著這輛超跑消失了，黑幫集團找上英裴，要他給個交代。於此同時，他接到父親過世並留下遺產的消息，而那所謂的遺產，原來只是爸爸開計程車時所駕駛的那輛老舊汽車「斯特拉」。,2.335,/imP3sUjZCdiun8qUl6j8xaMYvmp.jpg,"[{'id': 117236, 'logo_path': '/gM81y541KXHLgmD63p2GdD7S6lS.png', 'name': 'Daydream', 'origin_country': 'KR'}, {'id': 128333, 'logo_path': '/cIFX3XS0k5UzJwOi5rvCDlpgzib.png', 'name': 'CJ CGV', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-04-06,0,98,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,超跑斯特拉,False,6.7,9
35,False,/92KMjcUcPwHqC3Gf9Dnpgs3vEey.jpg,,0,"[{'id': 53, 'name': '惊悚'}, {'id': 9648, 'name': '悬疑'}, {'id': 27, 'name': '恐怖'}]",,626129,tt19245482,['KR'],ko,앵커,電視臺知名主播世拉接到一名女子的電話，對方表示自己將被殺害。世拉認為這是通惡作劇電話，但內心又感到很不安，而世拉的母親素貞則認為，這是個能讓世拉成為真正主播的好機會，讓世拉決定前往對方的家，沒想到卻發現女子和其女兒陳屍在家中。此後，世拉眼前不斷浮現那名女子死去的模樣，並再次見到曾出現在案發現場的精神科醫生仁浩，對於曾是死者主治醫生的仁浩，世拉對他的疑心愈來愈重……,2.94,/dA1K6WMbtFMZPj7zE3LjESj0TYz.jpg,"[{'id': 112752, 'logo_path': '/konEnW2gyAYBRhRv5E6wBlRBYnD.png', 'name': 'about Film', 'origin_country': 'KR'}, {'id': 113584, 'logo_path': '/8BSD4OLpa5DnXdXYX4jwf5cyb6D.png', 'name': 'Acemaker Movieworks', 'origin_country': 'KR'}, {'id': 136117, 'logo_path': '/cBWqghjeWZ7ZgyCMyP64NH2h89R.png', 'name': 'Insight Film', 'origin_country': 'KR'}, {'id': 11431, 'logo_path': '/sXqbqN9cr10QmmqeIWm1sIG93mf.png', 'name': 'DCG Plus', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2022-04-20,1300000,111,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,死亡預報,False,5.6,27
